radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
1.221815106875,0.00029267232310791055,0.0010419667970125409,0.7968990387884385,1.3066764935929265,1.5305069542247243,256.6602564845241,0.0,105.28686667150133,nan,88.52917877319042,0.7968990387884385,1.2794988264773748,5.407257420043741,0.005582414333457846,0.6098671267876188,-7538.732246271848,-0.0001326482977949685
2.0363585118125,0.00044622161552286256,0.0012322107030014685,0.839566318745736,1.4433393918044524,1.6697605228016124,199.41247282490093,0.0,65.54508498339112,nan,88.46892562134234,0.8212113093803507,1.436214424054023,6.671965635638548,0.007328316418676991,0.5816832295390457,-3993.0203587347883,-0.0002504369900875877
2.8712655016875,0.0008025632558096359,0.0016285985920072945,0.9279624419882196,1.643223766417223,1.8871403340131183,144.09225325014836,0.0,50.12389195483559,nan,86.81107328187883,0.881886970117452,1.7174059796323808,8.464731563634325,0.020196682657958362,0.5647206795283201,-1691.7810324752875,-0.0005910930438420124
3.685808906625,0.0013521629126377489,0.0020522237061659098,1.0090076867541191,1.9053175950125205,2.1559989911391875,105.84561979813809,0.0,32.27371162779556,nan,85.66966430149219,0.6985875676561341,1.9903045693649477,11.155086674488912,0.026737406141356553,0.5295745388565987,-796.24749453764,-0.0012558909219308422
4.5207158965000005,0.0020526238362601193,0.002372509392378886,1.1700209591750654,2.206852134479956,2.4978281342733886,93.09569200307229,0.0,23.440190280532203,nan,84.9632658744119,0.48321876048288337,1.984283009084701,11.096101053682393,0.024375880813263678,0.5301764177556828,-467.29240862553695,-0.002139987685529354
5.355622886375,0.003617400087276927,0.003044425778619412,1.4865093732171106,2.555250206705752,2.9561822906465216,79.28665935646147,0.0,20.046375696066914,nan,80.48274030032496,0.3618672534773986,2.0041353732351275,9.308210929008679,0.03753564847343182,0.5817470904868959,-234.3600658117912,-0.004266938552590591
6.1701662913125,0.009454038522942134,0.004942373276696015,2.1733179462905445,3.12811853666529,3.8089941552984232,55.41093620783973,0.0,14.54618059411958,nan,64.86512739439206,0.28723218865098216,2.2253667320412336,7.2465128210368075,0.0918099325816453,0.6947684113682583,-70.4020130697707,-0.014204139290860436
6.9847096951875,0.030580656635019434,0.009017701271707208,3.3430701642617118,3.9527718405779613,5.176922188602308,34.626383822143026,0.0,10.334726679488574,nan,27.52019317526728,0.22837778439345097,2.639609407648686,5.800424531975154,0.34416813482326214,0.8457533849899364,-11.199173511007285,-0.08929230349160447
7.8196166850625,0.04873235922904892,0.011148843593312615,3.730945523558089,4.393061010144767,5.763587384486533,27.944824790517234,0.0,8.977378848889062,nan,15.072377633183885,0.1726531850420132,2.924153924749527,6.372421378263256,0.5813836380843606,0.8492815180445539,-3.4965018983421445,-0.2860001307232657
8.6545236749375,0.02917535800837273,0.008272282855648145,2.7919273414868866,4.0976737110926384,4.958405804562768,32.11371144924227,0.0,10.073107771787997,nan,23.49291786482778,0.1338224882113505,2.8994163186834996,9.817133678467421,0.3010387156106811,0.6813444745317273,-10.292491884521738,-0.09715820145594092
